id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
35576	Jack	Clan Hall Manager	9C	E8	A9	-1
35577	Harry	Clan Hall Gatekeeper	9C	E8	A9	-1
35578	Karuto	Clan Hall Manager	9C	E8	A9	-1
35579	Egon	Clan Hall Gatekeeper	9C	E8	A9	-1
35580	Carol	Clan Hall Manager	9C	E8	A9	-1
35581	Osho	Clan Hall Gatekeeper	9C	E8	A9	-1
35582	Stanley	Clan Hall Manager	9C	E8	A9	-1
35583	Walter	Clan Hall Gatekeeper	9C	E8	A9	-1
35584	Billy	Clan Hall Manager	9C	E8	A9	-1
35585	Alice	Clan Hall Gatekeeper	9C	E8	A9	-1
35586	Serena	Clan Hall Manager	9C	E8	A9	-1
35587	Neria	Clan Hall Gatekeeper	9C	E8	A9	-1
35588	Hot Springs Gourd		9C	E8	A9	-1
35589	Hot Springs Gourd		9C	E8	A9	-1
35590	Hot Springs Gourd		9C	E8	A9	-1
35591	Hot Springs Gourd		9C	E8	A9	-1
35592	Enraged Yeti		9C	E8	A9	-1
35593	Treasure Chest		9C	E8	A9	-1
35594	Treasure Chest		9C	E8	A9	-1
35595	Treasure Chest		9C	E8	A9	-1
35596	Hot Springs Yeti	Maitre 'D	9C	E8	A9	-1
35597	Hot Springs Yeti	Maitre 'D	9C	E8	A9	-1
35598	Hot Springs Yeti	Maitre 'D	9C	E8	A9	-1
35599	Hot Springs Yeti	Maitre 'D	9C	E8	A9	-1
35600	Manager		9C	E8	A9	-1
35601	Doorman		9C	E8	A9	-1
35602	Doorman		9C	E8	A9	-1
35603	Coordinator		9C	E8	A9	-1
35604	Messenger		9C	E8	A9	-1
35605	Angout	Steward	9C	E8	A9	-1
35606	Victor's Flag		9C	E8	A9	-1
35607	Red Flag		9C	E8	A9	-1
35608	Yellow Flag		9C	E8	A9	-1
35609	Green Flag		9C	E8	A9	-1
35610	Blue Flag		9C	E8	A9	-1
35611	Purple Flag		9C	E8	A9	-1
35612	Group Gatekeeper		9C	E8	A9	-1
35613	Group Gatekeeper		9C	E8	A9	-1
35614	Group Gatekeeper		9C	E8	A9	-1
35615	Group Gatekeeper		9C	E8	A9	-1
35616	Group Gatekeeper		9C	E8	A9	-1
35617	Group Gatekeeper		9C	E8	A9	-1
35618	Frenzied Cougar		9C	E8	A9	-1
35619	Frenzied Buffalo		9C	E8	A9	-1
35620	Frenzied Kookaburra		9C	E8	A9	-1
35621	Frenzied Buffalo Baby		9C	E8	A9	-1
35622	Frenzied Baby Cougar		9C	E8	A9	-1
35623	Inner Doorman		9C	E8	A9	-1
35624	Inner Doorman		9C	E8	A9	-1
35625	Outer Doorman		9C	E8	A9	-1
35626	Outer Doorman		9C	E8	A9	-1
35627	Messenger		9C	E8	A9	-1
35628	Quigby	Farm Manager	9C	E8	A9	-1
35629	Lidia von Hellmann		9C	E8	A9	-1
35630	Alfred von Hellmann		9C	E8	A9	-1
35631	Giselle von Hellmann		9C	E8	A9	-1
35632	Vampire Adept		9C	E8	A9	-1
35633	Vampire Soldier		9C	E8	A9	-1
35634	Vampire Caster		9C	E8	A9	-1
35635	Vampire Magister		9C	E8	A9	-1
35636	Vampire Warlord		9C	E8	A9	-1
35637	Vampire Leader		9C	E8	A9	-1
35638	Valens	Wyvern Manager	9C	E8	A9	-1
35639	Jacquard	Messenger	9C	E8	A9	-1
35640	Bandello	Steward	9C	E8	A9	-1
35641	Fortress Guard		9C	E8	A9	-1
35642	Fortress Guard		9C	E8	A9	-1
35643	Gate  		9C	E8	A9	-1
35644	Manor Manager	Schuttgart	9C	E8	A9	-1
35645	Manor Manager	Schuttgart	9C	E8	A9	-1
35646	Vampire Caster		9C	E8	A9	-1
35647	Vampire Leader		9C	E8	A9	-1
35648	Court Magician	Gludio	9C	E8	A9	-1
35649	Court Magician	Dion	9C	E8	A9	-1
35650	Court Magician	Giran	9C	E8	A9	-1
35651	Court Magician	Oren	9C	E8	A9	-1
35652	Court Magician	Aden	9C	E8	A9	-1
35653	Court Magician	Innadril	9C	E8	A9	-1
35654	Court Magician	Goddard	9C	E8	A9	-1
35655	Court Magician	Rune	9C	E8	A9	-1
35656	Court Magician	Schuttgart	9C	E8	A9	-1
14001	Reanimated Man		9C	E8	A9	-1
14002	Reanimated Man		9C	E8	A9	-1
14003	Reanimated Man		9C	E8	A9	-1
14004	Reanimated Man		9C	E8	A9	-1
14005	Reanimated Man		9C	E8	A9	-1
14006	Reanimated Man		9C	E8	A9	-1
14007	Reanimated Man		9C	E8	A9	-1
14008	Reanimated Man		9C	E8	A9	-1
14009	Reanimated Man		9C	E8	A9	-1
14010	Reanimated Man		9C	E8	A9	-1
14011	Reanimated Man		9C	E8	A9	-1
14012	Reanimated Man		9C	E8	A9	-1
14013	Reanimated Man		9C	E8	A9	-1
14014	Reanimated Man		9C	E8	A9	-1
14015	Reanimated Man		9C	E8	A9	-1
14016	Reanimated Man		9C	E8	A9	-1
14017	Reanimated Man		9C	E8	A9	-1
14018	Reanimated Man		9C	E8	A9	-1
14019	Reanimated Man		9C	E8	A9	-1
14020	Reanimated Man		9C	E8	A9	-1
14021	Reanimated Man		9C	E8	A9	-1
14022	Reanimated Man		9C	E8	A9	-1
14023	Reanimated Man		9C	E8	A9	-1
14024	Reanimated Man		9C	E8	A9	-1
14025	Reanimated Man		9C	E8	A9	-1
14026	Reanimated Man		9C	E8	A9	-1
14027	Reanimated Man		9C	E8	A9	-1
14028	Reanimated Man		9C	E8	A9	-1
14029	Reanimated Man		9C	E8	A9	-1
14030	Reanimated Man		9C	E8	A9	-1
14031	Reanimated Man		9C	E8	A9	-1
14032	Reanimated Man		9C	E8	A9	-1
14033	Reanimated Man		9C	E8	A9	-1
14034	Reanimated Man		9C	E8	A9	-1
14035	Reanimated Man		9C	E8	A9	-1
14036	Reanimated Man		9C	E8	A9	-1
14037	Reanimated Man		9C	E8	A9	-1
14038	Corrupted Man		9C	E8	A9	-1
14039	Corrupted Man		9C	E8	A9	-1
14040	Corrupted Man		9C	E8	A9	-1
14041	Corrupted Man		9C	E8	A9	-1
14042	Corrupted Man		9C	E8	A9	-1
14043	Corrupted Man		9C	E8	A9	-1
14044	Corrupted Man		9C	E8	A9	-1
14045	Corrupted Man		9C	E8	A9	-1
14046	Corrupted Man		9C	E8	A9	-1
14047	Corrupted Man		9C	E8	A9	-1
14048	Corrupted Man		9C	E8	A9	-1
14049	Corrupted Man		9C	E8	A9	-1
14050	Corrupted Man		9C	E8	A9	-1
14051	Corrupted Man		9C	E8	A9	-1
14052	Corrupted Man		9C	E8	A9	-1
14053	Corrupted Man		9C	E8	A9	-1
14054	Corrupted Man		9C	E8	A9	-1
14055	Corrupted Man		9C	E8	A9	-1
14056	Corrupted Man		9C	E8	A9	-1
14057	Corrupted Man		9C	E8	A9	-1
14058	Corrupted Man		9C	E8	A9	-1
14059	Corrupted Man		9C	E8	A9	-1
14060	Corrupted Man		9C	E8	A9	-1
14061	Corrupted Man		9C	E8	A9	-1
14062	Corrupted Man		9C	E8	A9	-1
14063	Corrupted Man		9C	E8	A9	-1
14064	Corrupted Man		9C	E8	A9	-1
14065	Corrupted Man		9C	E8	A9	-1
14066	Corrupted Man		9C	E8	A9	-1
14067	Corrupted Man		9C	E8	A9	-1
14068	Corrupted Man		9C	E8	A9	-1
14069	Corrupted Man		9C	E8	A9	-1
14070	Corrupted Man		9C	E8	A9	-1
14071	Corrupted Man		9C	E8	A9	-1
14072	Corrupted Man		9C	E8	A9	-1
14073	Corrupted Man		9C	E8	A9	-1
14074	Cursed Man		9C	E8	A9	-1
14075	Cursed Man		9C	E8	A9	-1
14076	Cursed Man		9C	E8	A9	-1
14077	Cursed Man		9C	E8	A9	-1
14078	Cursed Man		9C	E8	A9	-1
14079	Cursed Man		9C	E8	A9	-1
14080	Cursed Man		9C	E8	A9	-1
14081	Cursed Man		9C	E8	A9	-1
14082	Cursed Man		9C	E8	A9	-1
14083	Cursed Man		9C	E8	A9	-1
14084	Cursed Man		9C	E8	A9	-1
14085	Cursed Man		9C	E8	A9	-1
14086	Cursed Man		9C	E8	A9	-1
14087	Cursed Man		9C	E8	A9	-1
14088	Cursed Man		9C	E8	A9	-1
14089	Cursed Man		9C	E8	A9	-1
14090	Cursed Man		9C	E8	A9	-1
14091	Cursed Man		9C	E8	A9	-1
14092	Cursed Man		9C	E8	A9	-1
14093	Cursed Man		9C	E8	A9	-1
14094	Cursed Man		9C	E8	A9	-1
14095	Cursed Man		9C	E8	A9	-1
14096	Cursed Man		9C	E8	A9	-1
14097	Cursed Man		9C	E8	A9	-1
14098	Cursed Man		9C	E8	A9	-1
14099	Cursed Man		9C	E8	A9	-1
14100	Cursed Man		9C	E8	A9	-1
14101	Cursed Man		9C	E8	A9	-1
14102	Cursed Man		9C	E8	A9	-1
14103	Cursed Man		9C	E8	A9	-1
14104	Cursed Man		9C	E8	A9	-1
14105	Cursed Man		9C	E8	A9	-1
14106	Cursed Man		9C	E8	A9	-1
14107	Cursed Man		9C	E8	A9	-1
14108	Cursed Man		9C	E8	A9	-1
14109	Cursed Man		9C	E8	A9	-1
14110	Cursed Man		9C	E8	A9	-1
14111	Kat the Cat		9C	E8	A9	-1
14112	Kat the Cat		9C	E8	A9	-1
14113	Kat the Cat		9C	E8	A9	-1
14114	Kat the Cat		9C	E8	A9	-1
14115	Kat the Cat		9C	E8	A9	-1
14116	Kat the Cat		9C	E8	A9	-1
14117	Kat the Cat		9C	E8	A9	-1
14118	Kat the Cat		9C	E8	A9	-1
14119	Kat the Cat		9C	E8	A9	-1
14120	Kat the Cat		9C	E8	A9	-1
14121	Kat the Cat		9C	E8	A9	-1
14122	Kat the Cat		9C	E8	A9	-1
14123	Kat the Cat		9C	E8	A9	-1
14124	Kat the Cat		9C	E8	A9	-1
14125	Kat the Cat		9C	E8	A9	-1
14126	Kat the Cat		9C	E8	A9	-1
14127	Kat the Cat		9C	E8	A9	-1
14128	Kat the Cat		9C	E8	A9	-1
14129	Kat the Cat		9C	E8	A9	-1
14130	Kat the Cat		9C	E8	A9	-1
14131	Kat the Cat		9C	E8	A9	-1
14132	Kat the Cat		9C	E8	A9	-1
14133	Kat the Cat		9C	E8	A9	-1
14134	Kat the Cat		9C	E8	A9	-1
14135	Kat the Cat		9C	E8	A9	-1
14136	Kat the Cat		9C	E8	A9	-1
14137	Kat the Cat		9C	E8	A9	-1
14138	Kat the Cat		9C	E8	A9	-1
14139	Kat the Cat		9C	E8	A9	-1
14140	Kat the Cat		9C	E8	A9	-1
14141	Kat the Cat		9C	E8	A9	-1
14142	Kat the Cat		9C	E8	A9	-1
14143	Kat the Cat		9C	E8	A9	-1
14144	Kat the Cat		9C	E8	A9	-1
14145	Kat the Cat		9C	E8	A9	-1
14146	Kat the Cat		9C	E8	A9	-1
14147	Kat the Cat		9C	E8	A9	-1
14148	Kat the Cat		9C	E8	A9	-1
14149	Kat the Cat		9C	E8	A9	-1
14150	Kat the Cat		9C	E8	A9	-1
14151	Kat the Cat		9C	E8	A9	-1
14152	Kat the Cat		9C	E8	A9	-1
14153	Kat the Cat		9C	E8	A9	-1
14154	Kat the Cat		9C	E8	A9	-1
14155	Kat the Cat		9C	E8	A9	-1
14156	Kat the Cat		9C	E8	A9	-1
14157	Kat the Cat		9C	E8	A9	-1
14158	Kat the Cat		9C	E8	A9	-1
14159	Mew the Cat		9C	E8	A9	-1
14160	Mew the Cat		9C	E8	A9	-1
14161	Mew the Cat		9C	E8	A9	-1
14162	Mew the Cat		9C	E8	A9	-1
14163	Mew the Cat		9C	E8	A9	-1
14164	Mew the Cat		9C	E8	A9	-1
14165	Mew the Cat		9C	E8	A9	-1
14166	Mew the Cat		9C	E8	A9	-1
14167	Mew the Cat		9C	E8	A9	-1
14168	Mew the Cat		9C	E8	A9	-1
14169	Mew the Cat		9C	E8	A9	-1
14170	Mew the Cat		9C	E8	A9	-1
14171	Mew the Cat		9C	E8	A9	-1
14172	Mew the Cat		9C	E8	A9	-1
14173	Mew the Cat		9C	E8	A9	-1
14174	Mew the Cat		9C	E8	A9	-1
14175	Mew the Cat		9C	E8	A9	-1
14176	Mew the Cat		9C	E8	A9	-1
14177	Mew the Cat		9C	E8	A9	-1
14178	Mew the Cat		9C	E8	A9	-1
14179	Mew the Cat		9C	E8	A9	-1
14180	Mew the Cat		9C	E8	A9	-1
14181	Mew the Cat		9C	E8	A9	-1
14182	Mew the Cat		9C	E8	A9	-1
14183	Mew the Cat		9C	E8	A9	-1
14184	Mew the Cat		9C	E8	A9	-1
14185	Mew the Cat		9C	E8	A9	-1
14186	Mew the Cat		9C	E8	A9	-1
14187	Mew the Cat		9C	E8	A9	-1
14188	Mew the Cat		9C	E8	A9	-1
14189	Mew the Cat		9C	E8	A9	-1
14190	Mew the Cat		9C	E8	A9	-1
14191	Mew the Cat		9C	E8	A9	-1
14192	Mew the Cat		9C	E8	A9	-1
14193	Mew the Cat		9C	E8	A9	-1
14194	Mew the Cat		9C	E8	A9	-1
14195	Mew the Cat		9C	E8	A9	-1
14196	Mew the Cat		9C	E8	A9	-1
14197	Mew the Cat		9C	E8	A9	-1
14198	Mew the Cat		9C	E8	A9	-1
14199	Mew the Cat		9C	E8	A9	-1
14200	Mew the Cat		9C	E8	A9	-1
14201	Mew the Cat		9C	E8	A9	-1
14202	Mew the Cat		9C	E8	A9	-1
14203	Mew the Cat		9C	E8	A9	-1
14204	Mew the Cat		9C	E8	A9	-1
14205	Mew the Cat		9C	E8	A9	-1
14206	Mew the Cat		9C	E8	A9	-1
14207	Kai the Cat		9C	E8	A9	-1
14208	Kai the Cat		9C	E8	A9	-1
14209	Kai the Cat		9C	E8	A9	-1
14210	Kai the Cat		9C	E8	A9	-1
14211	Kai the Cat		9C	E8	A9	-1
14212	Kai the Cat		9C	E8	A9	-1
14213	Kai the Cat		9C	E8	A9	-1
14214	Kai the Cat		9C	E8	A9	-1
14215	Kai the Cat		9C	E8	A9	-1
14216	Kai the Cat		9C	E8	A9	-1
14217	Kai the Cat		9C	E8	A9	-1
14218	Kai the Cat		9C	E8	A9	-1
14219	Kai the Cat		9C	E8	A9	-1
14220	Kai the Cat		9C	E8	A9	-1
14221	Kai the Cat		9C	E8	A9	-1
14222	Kai the Cat		9C	E8	A9	-1
14223	Kai the Cat		9C	E8	A9	-1
14224	Kai the Cat		9C	E8	A9	-1
14225	Kai the Cat		9C	E8	A9	-1
14226	Kai the Cat		9C	E8	A9	-1
14227	Kai the Cat		9C	E8	A9	-1
14228	Kai the Cat		9C	E8	A9	-1
14229	Kai the Cat		9C	E8	A9	-1
14230	Kai the Cat		9C	E8	A9	-1
14231	Kai the Cat		9C	E8	A9	-1
14232	Kai the Cat		9C	E8	A9	-1
14233	Kai the Cat		9C	E8	A9	-1
14234	Kai the Cat		9C	E8	A9	-1
14235	Kai the Cat		9C	E8	A9	-1
14236	Kai the Cat		9C	E8	A9	-1
14237	Kai the Cat		9C	E8	A9	-1
14238	Kai the Cat		9C	E8	A9	-1
14239	Kai the Cat		9C	E8	A9	-1
14240	Kai the Cat		9C	E8	A9	-1
14241	Kai the Cat		9C	E8	A9	-1
14242	Kai the Cat		9C	E8	A9	-1
14243	Kai the Cat		9C	E8	A9	-1
14244	Kai the Cat		9C	E8	A9	-1
14245	Kai the Cat		9C	E8	A9	-1
14246	Kai the Cat		9C	E8	A9	-1
14247	Kai the Cat		9C	E8	A9	-1
14248	Kai the Cat		9C	E8	A9	-1
14249	Kai the Cat		9C	E8	A9	-1
14250	Kai the Cat		9C	E8	A9	-1
14251	Feline Queen		9C	E8	A9	-1
14252	Feline Queen		9C	E8	A9	-1
14253	Feline Queen		9C	E8	A9	-1
14254	Feline Queen		9C	E8	A9	-1
14255	Feline Queen		9C	E8	A9	-1
14256	Feline Queen		9C	E8	A9	-1
14257	Feline Queen		9C	E8	A9	-1
14258	Feline Queen		9C	E8	A9	-1
14259	Feline Queen		9C	E8	A9	-1
14260	Feline Queen		9C	E8	A9	-1
14265	Feline Queen		9C	E8	A9	-1
14266	Feline Queen		9C	E8	A9	-1
14267	Feline Queen		9C	E8	A9	-1
14268	Feline Queen		9C	E8	A9	-1
14269	Feline Queen		9C	E8	A9	-1
14270	Feline Queen		9C	E8	A9	-1
14271	Feline Queen		9C	E8	A9	-1
14272	Feline Queen		9C	E8	A9	-1
14273	Feline Queen		9C	E8	A9	-1
14274	Feline Queen		9C	E8	A9	-1
14275	Feline Queen		9C	E8	A9	-1
14276	Feline Queen		9C	E8	A9	-1
14277	Feline Queen		9C	E8	A9	-1
14278	Feline Queen		9C	E8	A9	-1
14279	Feline Queen		9C	E8	A9	-1
14280	Feline Queen		9C	E8	A9	-1
14281	Feline Queen		9C	E8	A9	-1
14282	Feline Queen		9C	E8	A9	-1
14283	Feline Queen		9C	E8	A9	-1
14284	Feline Queen		9C	E8	A9	-1
14285	Feline Queen		9C	E8	A9	-1
14286	Feline Queen		9C	E8	A9	-1
14287	Feline Queen		9C	E8	A9	-1
14288	Feline Queen		9C	E8	A9	-1
14289	Feline Queen		9C	E8	A9	-1
14290	Feline Queen		9C	E8	A9	-1
14291	Feline Queen		9C	E8	A9	-1
14292	Feline Queen		9C	E8	A9	-1
14293	Feline Queen		9C	E8	A9	-1
14294	Feline Queen		9C	E8	A9	-1
14295	Boxer the Unicorn 		9C	E8	A9	-1
14296	Boxer the Unicorn		9C	E8	A9	-1
14297	Boxer the Unicorn 		9C	E8	A9	-1
14298	Boxer the Unicorn		9C	E8	A9	-1
14299	Boxer the Unicorn 		9C	E8	A9	-1
14300	Boxer the Unicorn		9C	E8	A9	-1
14301	Boxer the Unicorn		9C	E8	A9	-1
14302	Boxer the Unicorn		9C	E8	A9	-1
14303	Boxer the Unicorn		9C	E8	A9	-1
14304	Boxer the Unicorn		9C	E8	A9	-1
14305	Boxer the Unicorn		9C	E8	A9	-1
14306	Boxer the Unicorn		9C	E8	A9	-1
14307	Boxer the Unicorn		9C	E8	A9	-1
14308	Boxer the Unicorn		9C	E8	A9	-1
14309	Boxer the Unicorn		9C	E8	A9	-1
14310	Boxer the Unicorn		9C	E8	A9	-1
14311	Boxer the Unicorn		9C	E8	A9	-1
14312	Boxer the Unicorn		9C	E8	A9	-1
14313	Boxer the Unicorn		9C	E8	A9	-1
14314	Boxer the Unicorn		9C	E8	A9	-1
14315	Boxer the Unicorn		9C	E8	A9	-1
14316	Boxer the Unicorn		9C	E8	A9	-1
14317	Boxer the Unicorn		9C	E8	A9	-1
14318	Boxer the Unicorn		9C	E8	A9	-1
14319	Boxer the Unicorn		9C	E8	A9	-1
14320	Boxer the Unicorn		9C	E8	A9	-1
14321	Boxer the Unicorn		9C	E8	A9	-1
14322	Boxer the Unicorn		9C	E8	A9	-1
14323	Boxer the Unicorn		9C	E8	A9	-1
14324	Boxer the Unicorn		9C	E8	A9	-1
14325	Boxer the Unicorn		9C	E8	A9	-1
14326	Boxer the Unicorn		9C	E8	A9	-1
14327	Boxer the Unicorn		9C	E8	A9	-1
14328	Boxer the Unicorn		9C	E8	A9	-1
14329	Boxer the Unicorn		9C	E8	A9	-1
14330	Boxer the Unicorn		9C	E8	A9	-1
14331	Boxer the Unicorn		9C	E8	A9	-1
14332	Boxer the Unicorn		9C	E8	A9	-1
14333	Boxer the Unicorn		9C	E8	A9	-1
14334	Boxer the Unicorn		9C	E8	A9	-1
14335	Boxer the Unicorn		9C	E8	A9	-1
14336	Boxer the Unicorn		9C	E8	A9	-1
14337	Boxer the Unicorn		9C	E8	A9	-1
14338	Boxer the Unicorn		9C	E8	A9	-1
14339	Boxer the Unicorn		9C	E8	A9	-1
14340	Boxer the Unicorn		9C	E8	A9	-1
14341	Boxer the Unicorn		9C	E8	A9	-1
14342	Boxer the Unicorn		9C	E8	A9	-1
14343	Mirage the Unicorn		9C	E8	A9	-1
14344	Mirage the Unicorn 		9C	E8	A9	-1
14345	Mirage the Unicorn		9C	E8	A9	-1
14346	Mirage the Unicorn 		9C	E8	A9	-1
14347	Mirage the Unicorn		9C	E8	A9	-1
14348	Mirage the Unicorn 		9C	E8	A9	-1
14349	Mirage the Unicorn		9C	E8	A9	-1
14350	Mirage the Unicorn		9C	E8	A9	-1
14351	Mirage the Unicorn		9C	E8	A9	-1
14352	Mirage the Unicorn		9C	E8	A9	-1
14353	Mirage the Unicorn		9C	E8	A9	-1
14354	Mirage the Unicorn		9C	E8	A9	-1
14355	Mirage the Unicorn		9C	E8	A9	-1
14356	Mirage the Unicorn		9C	E8	A9	-1
14357	Mirage the Unicorn		9C	E8	A9	-1
14358	Mirage the Unicorn		9C	E8	A9	-1
14359	Mirage the Unicorn		9C	E8	A9	-1
14360	Mirage the Unicorn		9C	E8	A9	-1
14361	Mirage the Unicorn 		9C	E8	A9	-1
14362	Mirage the Unicorn 		9C	E8	A9	-1
14363	Mirage the Unicorn 		9C	E8	A9	-1
14364	Mirage the Unicorn 		9C	E8	A9	-1
14365	Mirage the Unicorn 		9C	E8	A9	-1
14366	Mirage the Unicorn 		9C	E8	A9	-1
14367	Mirage the Unicorn 		9C	E8	A9	-1
14368	Mirage the Unicorn 		9C	E8	A9	-1
14369	Mirage the Unicorn 		9C	E8	A9	-1
14370	Mirage the Unicorn 		9C	E8	A9	-1
14371	Mirage the Unicorn 		9C	E8	A9	-1
14372	Mirage the Unicorn 		9C	E8	A9	-1
14373	Mirage the Unicorn 		9C	E8	A9	-1
14374	Mirage the Unicorn 		9C	E8	A9	-1
14375	Mirage the Unicorn 		9C	E8	A9	-1
14376	Mirage the Unicorn 		9C	E8	A9	-1
14377	Mirage the Unicorn 		9C	E8	A9	-1
14378	Mirage the Unicorn 		9C	E8	A9	-1
14379	Mirage the Unicorn 		9C	E8	A9	-1
14380	Mirage the Unicorn 		9C	E8	A9	-1
14381	Mirage the Unicorn 		9C	E8	A9	-1
14382	Mirage the Unicorn 		9C	E8	A9	-1
14383	Mirage the Unicorn 		9C	E8	A9	-1
14384	Mirage the Unicorn 		9C	E8	A9	-1
14385	Mirage the Unicorn 		9C	E8	A9	-1
14386	Mirage the Unicorn 		9C	E8	A9	-1
14387	Mirage the Unicorn 		9C	E8	A9	-1
14388	Mirage the Unicorn 		9C	E8	A9	-1
14389	Mirage the Unicorn 		9C	E8	A9	-1
14390	Mirage the Unicorn 		9C	E8	A9	-1
14391	Merrow the Unicorn		9C	E8	A9	-1
14392	Merrow the Unicorn		9C	E8	A9	-1
14393	Merrow the Unicorn		9C	E8	A9	-1
14394	Merrow the Unicorn		9C	E8	A9	-1
14395	Merrow the Unicorn		9C	E8	A9	-1
14396	Merrow the Unicorn		9C	E8	A9	-1
14397	Merrow the Unicorn		9C	E8	A9	-1
14398	Merrow the Unicorn		9C	E8	A9	-1
14399	Merrow the Unicorn		9C	E8	A9	-1
14400	Merrow the Unicorn		9C	E8	A9	-1
14401	Merrow the Unicorn		9C	E8	A9	-1
14402	Merrow the Unicorn		9C	E8	A9	-1
14403	Merrow the Unicorn		9C	E8	A9	-1
14404	Merrow the Unicorn		9C	E8	A9	-1
14405	Merrow the Unicorn		9C	E8	A9	-1
14406	Merrow the Unicorn		9C	E8	A9	-1
14407	Merrow the Unicorn		9C	E8	A9	-1
14408	Merrow the Unicorn		9C	E8	A9	-1
14409	Merrow the Unicorn		9C	E8	A9	-1
14410	Merrow the Unicorn		9C	E8	A9	-1
14411	Merrow the Unicorn		9C	E8	A9	-1
14412	Merrow the Unicorn		9C	E8	A9	-1
14413	Merrow the Unicorn		9C	E8	A9	-1
14414	Merrow the Unicorn		9C	E8	A9	-1
14415	Merrow the Unicorn		9C	E8	A9	-1
14416	Merrow the Unicorn		9C	E8	A9	-1
14417	Merrow the Unicorn		9C	E8	A9	-1
14418	Merrow the Unicorn		9C	E8	A9	-1
14419	Merrow the Unicorn		9C	E8	A9	-1
14420	Merrow the Unicorn		9C	E8	A9	-1
14421	Merrow the Unicorn		9C	E8	A9	-1
14422	Merrow the Unicorn		9C	E8	A9	-1
14423	Merrow the Unicorn		9C	E8	A9	-1
14424	Merrow the Unicorn		9C	E8	A9	-1
14425	Merrow the Unicorn		9C	E8	A9	-1
14426	Merrow the Unicorn		9C	E8	A9	-1
14427	Merrow the Unicorn		9C	E8	A9	-1
14428	Merrow the Unicorn		9C	E8	A9	-1
14429	Merrow the Unicorn		9C	E8	A9	-1
14430	Merrow the Unicorn		9C	E8	A9	-1
14431	Merrow the Unicorn		9C	E8	A9	-1
14432	Merrow the Unicorn		9C	E8	A9	-1
14433	Merrow the Unicorn		9C	E8	A9	-1
14434	Merrow the Unicorn		9C	E8	A9	-1
14435	Unicorn Seraphim		9C	E8	A9	-1
14436	Unicorn Seraphim		9C	E8	A9	-1
14437	Unicorn Seraphim		9C	E8	A9	-1
14438	Unicorn Seraphim		9C	E8	A9	-1
14439	Unicorn Seraphim		9C	E8	A9	-1
14440	Unicorn Seraphim		9C	E8	A9	-1
14441	Unicorn Seraphim		9C	E8	A9	-1
14442	Unicorn Seraphim		9C	E8	A9	-1
14443	Unicorn Seraphim		9C	E8	A9	-1
14444	Unicorn Seraphim		9C	E8	A9	-1
14449	Unicorn Seraphim		9C	E8	A9	-1
14450	Unicorn Seraphim		9C	E8	A9	-1
14451	Unicorn Seraphim		9C	E8	A9	-1
14452	Unicorn Seraphim		9C	E8	A9	-1
14453	Unicorn Seraphim		9C	E8	A9	-1
14454	Unicorn Seraphim		9C	E8	A9	-1
14455	Unicorn Seraphim		9C	E8	A9	-1
14456	Unicorn Seraphim		9C	E8	A9	-1
14457	Unicorn Seraphim		9C	E8	A9	-1
14458	Unicorn Seraphim		9C	E8	A9	-1
14459	Unicorn Seraphim		9C	E8	A9	-1
14460	Unicorn Seraphim		9C	E8	A9	-1
14461	Unicorn Seraphim		9C	E8	A9	-1
14462	Unicorn Seraphim		9C	E8	A9	-1
14463	Unicorn Seraphim		9C	E8	A9	-1
14464	Unicorn Seraphim		9C	E8	A9	-1
14465	Unicorn Seraphim		9C	E8	A9	-1
14466	Unicorn Seraphim		9C	E8	A9	-1
14467	Unicorn Seraphim		9C	E8	A9	-1
14468	Unicorn Seraphim		9C	E8	A9	-1
14469	Unicorn Seraphim		9C	E8	A9	-1
14470	Unicorn Seraphim		9C	E8	A9	-1
14471	Unicorn Seraphim		9C	E8	A9	-1
14472	Unicorn Seraphim		9C	E8	A9	-1
14473	Unicorn Seraphim		9C	E8	A9	-1
14474	Unicorn Seraphim		9C	E8	A9	-1
14475	Unicorn Seraphim		9C	E8	A9	-1
14476	Unicorn Seraphim		9C	E8	A9	-1
14477	Unicorn Seraphim		9C	E8	A9	-1
14478	Unicorn Seraphim		9C	E8	A9	-1
14479	Shadow		9C	E8	A9	-1
14480	Shadow		9C	E8	A9	-1
14481	Shadow		9C	E8	A9	-1
14482	Shadow		9C	E8	A9	-1
14483	Shadow		9C	E8	A9	-1
14484	Shadow		9C	E8	A9	-1
14485	Shadow		9C	E8	A9	-1
14486	Shadow		9C	E8	A9	-1
14487	Shadow		9C	E8	A9	-1
14488	Shadow		9C	E8	A9	-1
14489	Shadow		9C	E8	A9	-1
14490	Shadow		9C	E8	A9	-1
14491	Shadow		9C	E8	A9	-1
14492	Shadow		9C	E8	A9	-1
14493	Shadow		9C	E8	A9	-1
14494	Shadow		9C	E8	A9	-1
14495	Shadow		9C	E8	A9	-1
14496	Shadow		9C	E8	A9	-1
14497	Shadow		9C	E8	A9	-1
14498	Shadow		9C	E8	A9	-1
14499	Shadow		9C	E8	A9	-1
14500	Shadow		9C	E8	A9	-1
14501	Shadow		9C	E8	A9	-1
14502	Shadow		9C	E8	A9	-1
14503	Shadow		9C	E8	A9	-1
14504	Shadow		9C	E8	A9	-1
14505	Shadow		9C	E8	A9	-1
14506	Shadow		9C	E8	A9	-1
